name,date,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb, trb,ast,stl,blk,tov,pf,pts,plus_minus,result,score,opp,opp_score,pts_team,team,ttfl,team_id_x,wins,losses,tot_game,team_id_y,mp_lw,fg_lw,fga_lw,fg_pct_lw,fg3_lw,fg3a_lw,fg3_pct_lw,ft_lw,fta_lw,ft_pct_lw,orb_lw,drb_lw, trb_lw,ast_lw,stl_lw,blk_lw,tov_lw,pf_lw,pts_lw,plus_minus_lw,score_lw,opp_score_lw
"Irving,Kyrie",20190118,35,14,21,0.667,4,6,0.667,6,9,0.667,1,6,0,11,0,1,3,3,38,4,1,122,MEM,116,,BOS,59,1,27,18,45,1,35,14,21,0.667,4,6,0.667,6,9,0.667,1,6,0,11,0,1,3,3,38,4,122,116
"Horford,Al",20190118,30,8,10,0.8,2,3,0.667,0,0,0.0,0,3,0,1,0,0,0,1,18,-1,1,122,MEM,116,,BOS,26,1,27,18,45,1,30,8,10,0.8,2,3,0.667,0,0,0.0,0,3,0,1,0,0,0,1,18,-1,122,116
"Smart,Marcus",20190118,29,7,9,0.778,6,8,0.75,0,0,0.0,0,6,0,3,3,1,2,3,20,23,1,122,MEM,116,,BOS,31,1,27,18,45,1,29,7,9,0.778,6,8,0.75,0,0,0.0,0,6,0,3,3,1,2,3,20,23,122,116
"Tatum,Jayson",20190118,28,0,6,0.0,0,2,0.0,2,2,1.0,1,5,0,4,0,1,2,1,2,-6,1,122,MEM,116,,BOS,-1,1,27,18,45,1,28,0,6,0.0,0,2,0.0,2,2,1.0,1,5,0,4,0,1,2,1,2,-6,122,116
"Morris,Marcus",20190118,24,4,12,0.333,0,5,0.0,0,0,0.0,0,6,0,0,1,1,1,2,8,-16,1,122,MEM,116,,BOS,-1,1,27,18,45,1,24,4,12,0.333,0,5,0.0,0,0,0.0,0,6,0,0,1,1,1,2,8,-16,122,116
"Hayward,Gordon",20190118,23,2,7,0.28600000000000003,0,2,0.0,4,6,0.667,0,3,0,4,1,0,3,1,8,-7,1,122,MEM,116,,BOS,6,1,27,18,45,1,23,2,7,0.28600000000000003,0,2,0.0,4,6,0.667,0,3,0,4,1,0,3,1,8,-7,122,116
"Baynes,Aron",20190118,22,2,6,0.333,0,1,0.0,2,2,1.0,7,5,0,1,0,3,2,4,6,21,1,122,MEM,116,,BOS,7,1,27,18,45,1,22,2,6,0.333,0,1,0.0,2,2,1.0,7,5,0,1,0,3,2,4,6,21,122,116
"Brown,Jaylen",20190118,21,4,7,0.5710000000000001,2,4,0.5,2,2,1.0,0,6,0,1,0,2,3,1,12,8,1,122,MEM,116,,BOS,15,1,27,18,45,1,21,4,7,0.5710000000000001,2,4,0.5,2,2,1.0,0,6,0,1,0,2,3,1,12,8,122,116
"Rozier,Terry",20190118,18,3,8,0.375,3,7,0.429,1,1,1.0,0,1,0,4,0,0,1,2,10,9,1,122,MEM,116,,BOS,11,1,27,18,45,1,18,3,8,0.375,3,7,0.429,1,1,1.0,0,1,0,4,0,0,1,2,10,9,122,116
"Gasol,Marc",20190118,35,1,10,0.1,0,4,0.0,2,2,1.0,1,10,0,12,0,0,1,3,4,5,0,116,BOS,122,,MEM,5,4,19,26,45,4,35,1,10,0.1,0,4,0.0,2,2,1.0,1,10,0,12,0,0,1,3,4,5,116,122
"Conley,Mike",20190118,35,9,18,0.5,4,9,0.444,4,4,1.0,0,0,0,4,0,0,0,4,26,-5,0,116,BOS,122,,MEM,33,4,19,26,45,4,35,9,18,0.5,4,9,0.444,4,4,1.0,0,0,0,4,0,0,0,4,26,-5,116,122
"Holiday,Justin",20190118,35,5,12,0.417,2,5,0.4,2,2,1.0,1,5,0,2,4,0,2,2,14,10,0,116,BOS,122,,MEM,13,4,19,26,45,4,35,5,12,0.417,2,5,0.4,2,2,1.0,1,5,0,2,4,0,2,2,14,10,116,122
"Temple,Garrett",20190118,26,3,8,0.375,2,7,0.28600000000000003,0,0,0.0,1,3,0,3,0,1,0,4,8,-1,0,116,BOS,122,,MEM,7,4,19,26,45,4,26,3,8,0.375,2,7,0.28600000000000003,0,0,0.0,1,3,0,3,0,1,0,4,8,-1,116,122
"Jackson,Jaren",20190118,26,8,16,0.5,2,3,0.667,5,7,0.7140000000000001,3,1,0,1,0,1,3,4,23,-21,0,116,BOS,122,,MEM,26,4,19,26,45,4,26,8,16,0.5,2,3,0.667,5,7,0.7140000000000001,3,1,0,1,0,1,3,4,23,-21,116,122
"Green,JaMychal",20190118,22,4,6,0.667,2,2,1.0,2,2,1.0,2,2,0,1,1,2,1,0,12,5,0,116,BOS,122,,MEM,20,4,19,26,45,4,22,4,6,0.667,2,2,1.0,2,2,1.0,2,2,0,1,1,2,1,0,12,5,116,122
"Mack,Shelvin",20190118,22,6,13,0.462,2,3,0.667,1,1,1.0,0,3,0,7,1,0,1,3,15,-5,0,116,BOS,122,,MEM,22,4,19,26,45,4,22,6,13,0.462,2,3,0.667,1,1,1.0,0,3,0,7,1,0,1,3,15,-5,116,122
"Casspi,Omri",20190118,20,5,7,0.7140000000000001,2,2,1.0,0,0,0.0,0,2,0,1,2,1,0,1,12,-5,0,116,BOS,122,,MEM,19,4,19,26,45,4,20,5,7,0.7140000000000001,2,2,1.0,0,0,0.0,0,2,0,1,2,1,0,1,12,-5,116,122
"Noah,Joakim",20190118,10,0,2,0.0,0,0,0.0,2,2,1.0,1,4,0,2,3,0,1,1,2,-3,0,116,BOS,122,,MEM,3,4,19,26,45,4,10,0,2,0.0,0,0,0.0,2,2,1.0,1,4,0,2,3,0,1,1,2,-3,116,122
"Griffin,Blake",20190118,37,10,24,0.417,3,9,0.333,9,11,0.818,2,9,0,9,1,0,5,3,32,-1,1,98,MIA,93,,DET,36,12,20,24,44,12,37,10,24,0.417,3,9,0.333,9,11,0.818,2,9,0,9,1,0,5,3,32,-1,98,93
"Jackson,Reggie",20190118,34,3,8,0.375,1,2,0.5,2,2,1.0,0,5,0,2,0,0,1,4,9,11,1,98,MIA,93,,DET,10,12,20,24,44,12,34,3,8,0.375,1,2,0.5,2,2,1.0,0,5,0,2,0,0,1,4,9,11,98,93
"Bullock,Reggie",20190118,33,7,13,0.5379999999999999,3,8,0.375,2,3,0.667,0,2,0,1,0,0,0,2,19,9,1,98,MIA,93,,DET,20,12,20,24,44,12,33,7,13,0.5379999999999999,3,8,0.375,2,3,0.667,0,2,0,1,0,0,0,2,19,9,98,93
"Brown,Bruce",20190118,15,1,3,0.333,0,0,0.0,0,0,0.0,0,1,0,0,0,0,1,1,2,-1,1,98,MIA,93,,DET,0,12,20,24,44,12,15,1,3,0.333,0,0,0.0,0,0,0.0,0,1,0,0,0,0,1,1,2,-1,98,93
"Kennard,Luke",20190118,34,8,17,0.471,4,8,0.5,2,2,1.0,1,2,0,3,1,0,3,2,22,7,1,98,MIA,93,,DET,23,12,20,24,44,12,34,8,17,0.471,4,8,0.5,2,2,1.0,1,2,0,3,1,0,3,2,22,7,98,93
"Pachulia,Zaza",20190118,28,1,3,0.333,0,0,0.0,0,0,0.0,4,5,0,2,2,0,0,5,2,-3,1,98,MIA,93,,DET,3,12,20,24,44,12,28,1,3,0.333,0,0,0.0,0,0,0.0,4,5,0,2,2,0,0,5,2,-3,98,93
"Johnson,Stanley",20190118,23,5,7,0.7140000000000001,2,3,0.667,0,0,0.0,0,6,0,2,1,1,0,2,12,3,1,98,MIA,93,,DET,19,12,20,24,44,12,23,5,7,0.7140000000000001,2,3,0.667,0,0,0.0,0,6,0,2,1,1,0,2,12,3,98,93
"Galloway,Langston",20190118,12,0,5,0.0,0,3,0.0,0,0,0.0,1,0,0,1,0,0,0,0,0,-3,1,98,MIA,93,,DET,-7,12,20,24,44,12,12,0,5,0.0,0,3,0.0,0,0,0.0,1,0,0,1,0,0,0,0,0,-3,98,93
"Calderón,José",20190118,11,0,1,0.0,0,0,0.0,0,0,0.0,0,1,0,3,2,0,1,0,0,-4,1,98,MIA,93,,DET,1,12,20,24,44,12,11,0,1,0.0,0,0,0.0,0,0,0.0,0,1,0,3,2,0,1,0,0,-4,98,93
"Winslow,Justise",20190118,35,6,17,0.353,3,7,0.429,0,2,0.0,0,9,0,2,1,0,2,4,15,-14,0,93,DET,98,,MIA,7,18,21,22,43,18,35,6,17,0.353,3,7,0.429,0,2,0.0,0,9,0,2,1,0,2,4,15,-14,93,98
"Johnson,Tyler",20190118,34,5,12,0.417,3,8,0.375,3,4,0.75,1,4,0,3,0,1,0,0,16,1,0,93,DET,98,,MIA,18,18,21,22,43,18,34,5,12,0.417,3,8,0.375,3,4,0.75,1,4,0,3,0,1,0,0,16,1,93,98
"Johnson,James",20190118,30,3,7,0.429,1,3,0.333,0,0,0.0,0,3,0,5,1,0,4,2,7,1,0,93,DET,98,,MIA,6,18,21,22,43,18,30,3,7,0.429,1,3,0.333,0,0,0.0,0,3,0,5,1,0,4,2,7,1,93,98
"McGruder,Rodney",20190118,30,4,8,0.5,3,5,0.6,0,0,0.0,1,3,0,4,1,0,2,1,11,5,0,93,DET,98,,MIA,14,18,21,22,43,18,30,4,8,0.5,3,5,0.6,0,0,0.0,1,3,0,4,1,0,2,1,11,5,93,98
"Whiteside,Hassan",20190118,19,4,6,0.667,0,0,0.0,0,8,0.0,4,6,0,0,0,2,1,3,8,2,0,93,DET,98,,MIA,3,18,21,22,43,18,19,4,6,0.667,0,0,0.0,0,8,0.0,4,6,0,0,0,2,1,3,8,2,93,98
"Wade,Dwyane",20190118,28,10,14,0.7140000000000001,0,2,0.0,0,1,0.0,0,4,0,8,0,0,5,3,20,-2,0,93,DET,98,,MIA,26,18,21,22,43,18,28,10,14,0.7140000000000001,0,2,0.0,0,1,0.0,0,4,0,8,0,0,5,3,20,-2,93,98
"Adebayo,Bam",20190118,26,4,4,1.0,0,0,0.0,1,1,1.0,1,5,0,1,0,1,2,2,9,-4,0,93,DET,98,,MIA,14,18,21,22,43,18,26,4,4,1.0,0,0,0.0,1,1,1.0,1,5,0,1,0,1,2,2,9,-4,93,98
"Olynyk,Kelly",20190118,12,1,3,0.333,0,2,0.0,1,3,0.333,0,1,0,0,0,0,1,3,3,-8,0,93,DET,98,,MIA,-2,18,21,22,43,18,12,1,3,0.333,0,2,0.0,1,3,0.333,0,1,0,0,0,0,1,3,3,-8,93,98
"Durant,Kevin",20190118,35,8,13,0.615,2,7,0.28600000000000003,6,9,0.667,0,7,0,5,2,2,5,4,24,9,1,112,LAC,94,,GSW,29,0,32,14,46,0,35,8,13,0.615,2,7,0.28600000000000003,6,9,0.667,0,7,0,5,2,2,5,4,24,9,112,94
"Thompson,Klay",20190118,34,5,12,0.417,0,4,0.0,2,2,1.0,0,4,0,2,2,1,1,2,12,21,1,112,LAC,94,,GSW,10,0,32,14,46,0,34,5,12,0.417,0,4,0.0,2,2,1.0,0,4,0,2,2,1,1,2,12,21,112,94
"Curry,Stephen",20190118,33,10,19,0.526,3,11,0.273,5,5,1.0,0,5,0,4,1,1,1,2,28,9,1,112,LAC,94,,GSW,33,0,32,14,46,0,33,10,19,0.526,3,11,0.273,5,5,1.0,0,5,0,4,1,1,1,2,28,9,112,94
"Green,Draymond",20190118,28,3,7,0.429,0,4,0.0,1,2,0.5,0,8,0,9,2,1,1,1,7,24,1,112,LAC,94,,GSW,11,0,32,14,46,0,28,3,7,0.429,0,4,0.0,1,2,0.5,0,8,0,9,2,1,1,1,7,24,112,94
"Cousins,DeMarcus",20190118,15,5,11,0.455,3,4,0.75,1,2,0.5,1,5,0,3,1,1,1,6,14,21,1,112,LAC,94,,GSW,18,0,32,14,46,0,15,5,11,0.455,3,4,0.75,1,2,0.5,1,5,0,3,1,1,1,6,14,21,112,94
"Looney,Kevon",20190118,27,2,5,0.4,0,0,0.0,1,2,0.5,1,3,0,1,0,2,0,4,5,0,1,112,LAC,94,,GSW,7,0,32,14,46,0,27,2,5,0.4,0,0,0.0,1,2,0.5,1,3,0,1,0,2,0,4,5,0,112,94
"Iguodala,Andre",20190118,23,3,7,0.429,1,4,0.25,0,1,0.0,0,6,0,3,2,0,0,0,7,8,1,112,LAC,94,,GSW,6,0,32,14,46,0,23,3,7,0.429,1,4,0.25,0,1,0.0,0,6,0,3,2,0,0,0,7,8,112,94
"Livingston,Shaun",20190118,15,0,2,0.0,0,0,0.0,2,2,1.0,1,1,0,1,0,0,0,0,2,14,1,112,LAC,94,,GSW,3,0,32,14,46,0,15,0,2,0.0,0,0,0.0,2,2,1.0,1,1,0,1,0,0,0,0,2,14,112,94
"McKinnie,Alfonzo",20190118,11,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,1,0,1,2,2,-2,1,112,LAC,94,,GSW,0,0,32,14,46,0,11,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,1,0,1,2,2,-2,112,94
"Gilgeous-Alexander,Shai",20190118,42,7,17,0.412,0,3,0.0,10,10,1.0,1,2,0,5,3,0,2,2,24,-10,0,94,GSW,112,,LAC,31,15,24,21,45,15,42,7,17,0.412,0,3,0.0,10,10,1.0,1,2,0,5,3,0,2,2,24,-10,94,112
"Harris,Tobias",20190118,35,7,18,0.389,3,8,0.375,11,12,0.917,0,9,0,2,0,0,4,3,28,-14,0,94,GSW,112,,LAC,30,15,24,21,45,15,35,7,18,0.389,3,8,0.375,11,12,0.917,0,9,0,2,0,0,4,3,28,-14,94,112
"Bradley,Avery",20190118,33,3,13,0.231,0,4,0.0,0,0,0.0,3,1,0,0,0,0,2,5,6,-11,0,94,GSW,112,,LAC,-7,15,24,21,45,15,33,3,13,0.231,0,4,0.0,0,0,0.0,3,1,0,0,0,0,2,5,6,-11,94,112
"Gortat,Marcin",20190118,13,3,4,0.75,0,0,0.0,0,2,0.0,2,3,0,0,0,0,1,2,6,-7,0,94,GSW,112,,LAC,5,15,24,21,45,15,13,3,4,0.75,0,0,0.0,0,2,0.0,2,3,0,0,0,0,1,2,6,-7,94,112
"Harrell,Montrezl",20190118,26,2,6,0.333,0,1,0.0,0,0,0.0,4,5,0,1,1,2,1,3,4,-11,0,94,GSW,112,,LAC,3,15,24,21,45,15,26,2,6,0.333,0,1,0.0,0,0,0.0,4,5,0,1,1,2,1,3,4,-11,94,112
"Beverley,Patrick",20190118,25,0,4,0.0,0,2,0.0,4,6,0.667,0,7,0,1,0,1,2,6,4,-6,0,94,GSW,112,,LAC,0,15,24,21,45,15,25,0,4,0.0,0,2,0.0,4,6,0.667,0,7,0,1,0,1,2,6,4,-6,94,112
"Wallace,Tyrone",20190118,18,2,6,0.333,0,0,0.0,0,0,0.0,0,4,0,1,0,0,3,5,4,-14,0,94,GSW,112,,LAC,0,15,24,21,45,15,18,2,6,0.333,0,0,0.0,0,0,0.0,0,4,0,1,0,0,3,5,4,-14,94,112
"Scott,Mike",20190118,13,2,4,0.5,1,3,0.333,0,0,0.0,1,5,0,0,1,0,0,0,5,-10,0,94,GSW,112,,LAC,4,15,24,21,45,15,13,2,4,0.5,1,3,0.333,0,0,0.0,1,5,0,0,1,0,0,0,5,-10,94,112
"Aldridge,LaMarcus",20190118,36,8,20,0.4,0,0,0.0,9,12,0.75,5,4,0,4,0,2,4,5,25,4,1,116,MIN,113,,SAS,29,6,27,20,47,6,36,8,20,0.4,0,0,0.0,9,12,0.75,5,4,0,4,0,2,4,5,25,4,116,113
"Gay,Rudy",20190118,33,9,14,0.643,0,1,0.0,4,5,0.8,1,3,0,5,1,1,5,5,22,-4,1,116,MIN,113,,SAS,29,6,27,20,47,6,33,9,14,0.643,0,1,0.0,4,5,0.8,1,3,0,5,1,1,5,5,22,-4,116,113
"White,Derrick",20190118,30,6,8,0.75,2,2,1.0,1,1,1.0,1,5,0,3,0,0,2,3,15,0,1,116,MIN,113,,SAS,23,6,27,20,47,6,30,6,8,0.75,2,2,1.0,1,1,1.0,1,5,0,3,0,0,2,3,15,0,116,113
"Forbes,Bryn",20190118,25,3,9,0.333,2,4,0.5,2,2,1.0,0,2,0,1,0,0,0,1,10,-5,1,116,MIN,113,,SAS,10,6,27,20,47,6,25,3,9,0.333,2,4,0.5,2,2,1.0,0,2,0,1,0,0,0,1,10,-5,116,113
"Gasol,Pau",20190118,10,1,2,0.5,0,0,0.0,1,2,0.5,1,4,0,0,0,0,1,0,3,-9,1,116,MIN,113,,SAS,2,6,27,20,47,6,10,1,2,0.5,0,0,0.0,1,2,0.5,1,4,0,0,0,0,1,0,3,-9,116,113
"Belinelli,Marco",20190118,33,5,14,0.35700000000000004,3,8,0.375,6,6,1.0,0,5,0,3,2,0,3,2,19,0,1,116,MIN,113,,SAS,19,6,27,20,47,6,33,5,14,0.35700000000000004,3,8,0.375,6,6,1.0,0,5,0,3,2,0,3,2,19,0,116,113
"Bertāns,Dāvis",20190118,28,4,5,0.8,3,4,0.75,0,1,0.0,0,6,0,0,0,1,0,3,11,13,1,116,MIN,113,,SAS,16,6,27,20,47,6,28,4,5,0.8,3,4,0.75,0,1,0.0,0,6,0,0,0,1,0,3,11,13,116,113
"Mills,Patty",20190118,22,1,6,0.16699999999999998,1,5,0.2,0,0,0.0,0,1,0,8,0,0,0,3,3,9,1,116,MIN,113,,SAS,4,6,27,20,47,6,22,1,6,0.16699999999999998,1,5,0.2,0,0,0.0,0,1,0,8,0,0,0,3,3,9,116,113
"Pöltl,Jakob",20190118,11,2,2,1.0,0,0,0.0,0,0,0.0,0,1,0,0,0,0,1,3,4,-1,1,116,MIN,113,,SAS,5,6,27,20,47,6,11,2,2,1.0,0,0,0.0,0,0,0.0,0,1,0,0,0,0,1,3,4,-1,116,113
"Wiggins,Andrew",20190118,36,7,12,0.583,3,5,0.6,0,2,0.0,1,4,0,1,0,0,2,1,17,2,0,113,SAS,116,,MIN,17,23,21,24,45,23,36,7,12,0.583,3,5,0.6,0,2,0.0,1,4,0,1,0,0,2,1,17,2,113,116
"Gibson,Taj",20190118,31,5,9,0.556,0,0,0.0,4,6,0.667,4,7,0,3,0,2,1,5,14,12,0,113,SAS,116,,MIN,21,23,21,24,45,23,31,5,9,0.556,0,0,0.0,4,6,0.667,4,7,0,3,0,2,1,5,14,12,113,116
"Teague,Jeff",20190118,29,4,8,0.5,1,3,0.333,6,8,0.75,0,2,0,6,1,0,2,2,15,3,0,113,SAS,116,,MIN,22,23,21,24,45,23,29,4,8,0.5,1,3,0.333,6,8,0.75,0,2,0,6,1,0,2,2,15,3,113,116
"Okogie,Josh",20190118,25,3,7,0.429,1,4,0.25,3,3,1.0,0,2,0,3,1,0,1,3,10,-1,0,113,SAS,116,,MIN,12,23,21,24,45,23,25,3,7,0.429,1,4,0.25,3,3,1.0,0,2,0,3,1,0,1,3,10,-1,113,116
"Towns,Karl-Anthony",20190118,21,8,17,0.471,1,6,0.16699999999999998,6,6,1.0,0,6,0,1,0,0,3,6,23,-10,0,113,SAS,116,,MIN,22,23,21,24,45,23,21,8,17,0.471,1,6,0.16699999999999998,6,6,1.0,0,6,0,1,0,0,3,6,23,-10,113,116
"Šarić,Dario",20190118,28,1,5,0.2,0,2,0.0,0,0,0.0,3,5,0,0,2,0,1,2,2,-6,0,113,SAS,116,,MIN,-4,23,21,24,45,23,28,1,5,0.2,0,2,0.0,0,0,0.0,3,5,0,0,2,0,1,2,2,-6,113,116
"Rose,Derrick",20190118,26,6,16,0.375,0,3,0.0,11,11,1.0,1,2,0,6,0,0,1,2,23,-4,0,113,SAS,116,,MIN,32,23,21,24,45,23,26,6,16,0.375,0,3,0.0,11,11,1.0,1,2,0,6,0,0,1,2,23,-4,113,116
"Tolliver,Anthony",20190118,18,0,2,0.0,0,2,0.0,2,2,1.0,1,4,0,0,0,0,0,2,2,-7,0,113,SAS,116,,MIN,0,23,21,24,45,23,18,0,2,0.0,0,2,0.0,2,2,1.0,1,4,0,0,0,0,0,2,2,-7,113,116
"Bayless,Jerryd",20190118,12,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,2,-4,0,113,SAS,116,,MIN,1,23,21,24,45,23,12,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,2,-4,113,116
"Russell,D'Angelo",20190118,33,16,25,0.64,8,12,0.667,0,0,0.0,1,1,0,7,1,0,1,1,40,10,1,117,ORL,115,,BRK,57,13,24,23,47,13,33,16,25,0.64,8,12,0.667,0,0,0.0,1,1,0,7,1,0,1,1,40,10,117,115
"Harris,Joe",20190118,29,4,13,0.308,3,8,0.375,0,0,0.0,0,1,0,4,1,0,3,2,11,6,1,117,ORL,115,,BRK,5,13,24,23,47,13,29,4,13,0.308,3,8,0.375,0,0,0.0,0,1,0,4,1,0,3,2,11,6,117,115
"Graham,Treveon",20190118,28,2,8,0.25,1,5,0.2,1,1,1.0,1,2,0,1,0,0,0,3,6,-1,1,117,ORL,115,,BRK,1,13,24,23,47,13,28,2,8,0.25,1,5,0.2,1,1,1.0,1,2,0,1,0,0,0,3,6,-1,117,115
"Allen,Jarrett",20190118,25,2,6,0.333,0,0,0.0,2,3,0.667,1,9,0,2,1,4,1,3,6,5,1,117,ORL,115,,BRK,10,13,24,23,47,13,25,2,6,0.333,0,0,0.0,2,3,0.667,1,9,0,2,1,4,1,3,6,5,117,115
"Kurucs,Rodions",20190118,11,1,2,0.5,0,0,0.0,0,0,0.0,1,1,0,1,1,0,0,2,2,-13,1,117,ORL,115,,BRK,3,13,24,23,47,13,11,1,2,0.5,0,0,0.0,0,0,0.0,1,1,0,1,1,0,0,2,2,-13,117,115
"Carroll,DeMarre",20190118,29,5,9,0.556,0,3,0.0,0,2,0.0,0,4,0,1,1,0,1,1,10,10,1,117,ORL,115,,BRK,6,13,24,23,47,13,29,5,9,0.556,0,3,0.0,0,2,0.0,0,4,0,1,1,0,1,1,10,10,117,115
"Dinwiddie,Spencer",20190118,27,6,11,0.545,3,7,0.429,5,7,0.7140000000000001,0,2,0,3,0,0,4,1,20,4,1,117,ORL,115,,BRK,22,13,24,23,47,13,27,6,11,0.545,3,7,0.429,5,7,0.7140000000000001,0,2,0,3,0,0,4,1,20,4,117,115
"Davis,Ed",20190118,22,3,3,1.0,0,0,0.0,2,2,1.0,3,6,0,1,0,0,1,4,8,-3,1,117,ORL,115,,BRK,13,13,24,23,47,13,22,3,3,1.0,0,0,0.0,2,2,1.0,3,6,0,1,0,0,1,4,8,-3,117,115
"Napier,Shabazz",20190118,18,4,13,0.308,4,11,0.364,0,0,0.0,0,4,0,4,0,1,0,2,12,-4,1,117,ORL,115,,BRK,9,13,24,23,47,13,18,4,13,0.308,4,11,0.364,0,0,0.0,0,4,0,4,0,1,0,2,12,-4,117,115
"Hollis-Jefferson,Rondae",20190118,13,1,7,0.14300000000000002,0,0,0.0,0,0,0.0,2,2,0,0,0,0,0,0,2,-4,1,117,ORL,115,,BRK,-3,13,24,23,47,13,13,1,7,0.14300000000000002,0,0,0.0,0,0,0.0,2,2,0,0,0,0,0,0,2,-4,117,115
"Fournier,Evan",20190118,38,6,16,0.375,1,2,0.5,3,3,1.0,2,6,0,3,4,0,2,3,16,0,0,115,BRK,117,,ORL,16,17,19,26,45,17,38,6,16,0.375,1,2,0.5,3,3,1.0,2,6,0,3,4,0,2,3,16,0,115,117
"Isaac,Jonathan",20190118,33,4,10,0.4,0,3,0.0,1,2,0.5,2,4,0,2,0,2,2,4,9,-12,0,115,BRK,117,,ORL,6,17,19,26,45,17,33,4,10,0.4,0,3,0.0,1,2,0.5,2,4,0,2,0,2,2,4,9,-12,115,117
"Vučević,Nikola",20190118,32,7,20,0.35,1,3,0.333,1,1,1.0,6,11,0,6,0,1,0,0,16,-13,0,115,BRK,117,,ORL,17,17,19,26,45,17,32,7,20,0.35,1,3,0.333,1,1,1.0,6,11,0,6,0,1,0,0,16,-13,115,117
"Gordon,Aaron",20190118,30,9,13,0.6920000000000001,3,4,0.75,2,2,1.0,1,3,0,5,0,0,1,1,23,14,0,115,BRK,117,,ORL,36,17,19,26,45,17,30,9,13,0.6920000000000001,3,4,0.75,2,2,1.0,1,3,0,5,0,0,1,1,23,14,115,117
"Augustin,D.J.",20190118,27,7,10,0.7,2,4,0.5,1,2,0.5,0,1,0,4,0,0,4,3,17,-5,0,115,BRK,117,,ORL,21,17,19,26,45,17,27,7,10,0.7,2,4,0.5,1,2,0.5,0,1,0,4,0,0,4,3,17,-5,115,117
"Ross,Terrence",20190118,27,5,10,0.5,1,5,0.2,2,3,0.667,0,4,0,1,0,2,0,1,13,-3,0,115,BRK,117,,ORL,14,17,19,26,45,17,27,5,10,0.5,1,5,0.2,2,3,0.667,0,4,0,1,0,2,0,1,13,-3,115,117
"Briscoe,Isaiah",20190118,20,3,6,0.5,0,2,0.0,0,0,0.0,1,3,0,3,0,0,1,2,6,3,0,115,BRK,117,,ORL,6,17,19,26,45,17,20,3,6,0.5,0,2,0.0,0,0,0.0,1,3,0,3,0,0,1,2,6,3,115,117
"Bamba,Mo",20190118,15,4,6,0.667,1,2,0.5,0,0,0.0,0,4,0,1,0,1,2,1,9,11,0,115,BRK,117,,ORL,11,17,19,26,45,17,15,4,6,0.667,1,2,0.5,0,0,0.0,0,4,0,1,0,1,2,1,9,11,115,117
"Iwundu,Wesley",20190118,13,2,3,0.667,1,1,1.0,1,1,1.0,0,1,0,1,1,0,1,3,6,-5,0,115,BRK,117,,ORL,9,17,19,26,45,17,13,2,3,0.667,1,1,1.0,1,1,1.0,0,1,0,1,1,0,1,3,6,-5,115,117
"Lillard,Damian",20190118,36,8,20,0.4,2,9,0.222,6,8,0.75,3,2,0,8,1,0,2,0,24,16,1,128,NOP,112,,POR,25,8,28,19,47,8,36,8,20,0.4,2,9,0.222,6,8,0.75,3,2,0,8,1,0,2,0,24,16,128,112
"McCollum,CJ",20190118,32,8,12,0.667,1,3,0.333,3,3,1.0,2,4,0,3,2,0,0,1,20,13,1,128,NOP,112,,POR,29,8,28,19,47,8,32,8,12,0.667,1,3,0.333,3,3,1.0,2,4,0,3,2,0,0,1,20,13,128,112
"Aminu,Al-Farouq",20190118,32,4,12,0.333,3,6,0.5,4,4,1.0,1,7,0,2,2,0,0,4,15,18,1,128,NOP,112,,POR,17,8,28,19,47,8,32,4,12,0.333,3,6,0.5,4,4,1.0,1,7,0,2,2,0,0,4,15,18,128,112
"Nurkić,Jusuf",20190118,26,6,13,0.462,0,0,0.0,3,5,0.6,5,7,0,5,0,2,2,6,15,10,1,128,NOP,112,,POR,20,8,28,19,47,8,26,6,13,0.462,0,0,0.0,3,5,0.6,5,7,0,5,0,2,2,6,15,10,128,112
"Harkless,Maurice",20190118,20,4,6,0.667,0,2,0.0,4,4,1.0,2,0,0,1,0,1,1,3,12,-7,1,128,NOP,112,,POR,17,8,28,19,47,8,20,4,6,0.667,0,2,0.0,4,4,1.0,2,0,0,1,0,1,1,3,12,-7,128,112
"Turner,Evan",20190118,25,3,9,0.333,0,1,0.0,1,2,0.5,2,9,0,5,1,0,0,0,7,11,1,128,NOP,112,,POR,8,8,28,19,47,8,25,3,9,0.333,0,1,0.0,1,2,0.5,2,9,0,5,1,0,0,0,7,11,128,112
"Collins,Zach",20190118,19,4,9,0.444,0,1,0.0,0,0,0.0,1,3,0,4,1,0,0,5,8,13,1,128,NOP,112,,POR,10,8,28,19,47,8,19,4,9,0.444,0,1,0.0,0,0,0.0,1,3,0,4,1,0,0,5,8,13,128,112
"Layman,Jake",20190118,18,8,14,0.5710000000000001,4,9,0.444,0,0,0.0,1,0,0,0,0,0,0,1,20,8,1,128,NOP,112,,POR,21,8,28,19,47,8,18,8,14,0.5710000000000001,4,9,0.444,0,0,0.0,1,0,0,0,0,0,0,1,20,8,128,112
