name,date,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb, trb,ast,stl,blk,tov,pf,pts,plus_minus,result,score,opp,opp_score,pts_team,team
"Gilgeous-Alexander,Shai",20181017,28:12,5,6,0.833,0,0,0.0,1,1,1.0,0,2,0,4,1,1,3,1,11,0,0,98,DEN,107,,LAC
"Williams,Lou",20181017,24:25,4,10,0.4,2,6,0.33299999999999996,4,5,0.8,0,1,0,5,0,0,1,4,14,-4,0,98,DEN,107,,LAC
"Marjanović,Boban",20181017,17:51,6,8,0.75,0,0,0.0,6,6,1.0,2,6,0,0,0,0,2,3,18,7,0,98,DEN,107,,LAC
"Harrell,Montrezl",20181017,16:19,2,8,0.25,0,0,0.0,2,2,1.0,1,4,0,1,0,2,0,3,6,-11,0,98,DEN,107,,LAC
"Ntilikina,Frank",20181017,33:38,2,7,0.28600000000000003,1,2,0.5,0,0,0.0,0,5,0,1,3,1,1,1,5,-2,1,126,ATL,107,,NYK
"Hardaway,Tim",20181017,28:51,10,22,0.455,3,9,0.33299999999999996,8,8,1.0,1,5,0,5,2,0,0,2,31,14,1,126,ATL,107,,NYK
"Kanter,Enes",20181017,27:12,5,9,0.556,0,0,0.0,6,7,0.857,3,8,0,3,1,1,1,2,16,7,1,126,ATL,107,,NYK
"Burke,Trey",20181017,20:34,6,11,0.545,2,3,0.667,1,2,0.5,1,2,0,4,0,0,2,2,15,14,1,126,ATL,107,,NYK
"Thomas,Lance",20181017,15:30,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,0,0,1,1,4,3,13,1,126,ATL,107,,NYK
"Baker,Ron",20181017,27:26,0,3,0.0,0,3,0.0,2,2,1.0,0,4,0,4,1,0,2,4,2,5,1,126,ATL,107,,NYK
"Trier,Allonzo",20181017,26:17,5,9,0.556,1,3,0.33299999999999996,4,4,1.0,0,4,0,0,0,2,3,0,15,9,1,126,ATL,107,,NYK
"Knox,Kevin",20181017,23:38,4,16,0.25,1,5,0.2,1,3,0.33299999999999996,0,0,0,0,2,1,2,2,10,1,1,126,ATL,107,,NYK
"Hezonja,Mario",20181017,19:14,6,14,0.429,3,7,0.429,0,1,0.0,0,3,0,1,3,0,3,5,15,14,1,126,ATL,107,,NYK
"Vonleh,Noah",20181017,16:22,5,5,1.0,0,0,0.0,2,4,0.5,5,5,0,3,0,0,0,1,12,22,1,126,ATL,107,,NYK
"Young,Trae",20181017,33:08,5,14,0.35700000000000004,1,5,0.2,3,4,0.75,0,6,0,5,0,0,4,4,14,-20,0,107,NYK,126,,ATL
"Waller-Prince,Taurean",20181017,32:19,7,15,0.467,3,7,0.429,4,4,1.0,0,6,0,6,0,0,6,4,21,-23,0,107,NYK,126,,ATL
"Bazemore,Kent",20181017,30:16,6,12,0.5,2,6,0.33299999999999996,0,0,0.0,2,4,0,0,2,1,2,3,14,0,0,107,NYK,126,,ATL
"Carter,Vince",20181017,23:58,4,9,0.444,2,6,0.33299999999999996,2,2,1.0,0,2,0,0,0,0,2,5,12,7,0,107,NYK,126,,ATL
"Len,Alex",20181017,21:26,3,6,0.5,0,2,0.0,1,2,0.5,2,2,0,2,0,1,3,4,7,-14,0,107,NYK,126,,ATL
"Bembry,DeAndre'",20181017,23:19,1,4,0.25,0,0,0.0,0,0,0.0,0,4,0,4,2,0,2,1,2,-12,0,107,NYK,126,,ATL
"Poythress,Alex",20181017,20:43,4,8,0.5,1,3,0.33299999999999996,0,1,0.0,1,1,0,0,1,0,3,4,9,-21,0,107,NYK,126,,ATL
"Dorsey,Tyler",20181017,14:36,3,8,0.375,0,2,0.0,0,0,0.0,0,3,0,0,0,0,0,2,6,-12,0,107,NYK,126,,ATL
"Lin,Jeremy",20181017,13:42,3,6,0.5,0,2,0.0,2,2,1.0,0,5,0,1,1,0,2,0,8,-5,0,107,NYK,126,,ATL
"Gordon,Aaron",20181017,38:18,9,18,0.5,4,5,0.8,4,6,0.667,4,12,0,2,0,0,4,3,26,9,1,104,MIA,101,,ORL
"Vučević,Nikola",20181017,28:06,4,12,0.33299999999999996,0,0,0.0,4,5,0.8,2,6,0,4,1,0,4,2,12,-17,1,104,MIA,101,,ORL
"Fournier,Evan",20181017,23:32,5,15,0.33299999999999996,0,5,0.0,3,6,0.5,0,2,0,5,1,0,1,4,13,-14,1,104,MIA,101,,ORL
"Augustin,D.J.",20181017,22:16,4,10,0.4,1,2,0.5,2,2,1.0,0,1,0,2,1,0,0,1,11,-8,1,104,MIA,101,,ORL
"Isaac,Jonathan",20181017,18:08,2,4,0.5,1,1,1.0,1,2,0.5,2,4,0,1,0,0,1,4,6,-7,1,104,MIA,101,,ORL
"Simmons,Jonathon",20181017,33:26,4,11,0.364,0,4,0.0,4,6,0.667,2,3,0,1,0,1,0,4,12,12,1,104,MIA,101,,ORL
"Grant,Jerian",20181017,25:42,3,7,0.429,0,2,0.0,1,2,0.5,0,2,0,1,2,0,1,2,7,11,1,104,MIA,101,,ORL
"Ross,Terrence",20181017,25:32,2,9,0.222,0,4,0.0,0,0,0.0,0,4,0,4,2,4,1,4,4,16,1,104,MIA,101,,ORL
"Bamba,Mo",20181017,24:58,6,8,0.75,1,2,0.5,0,2,0.0,4,3,0,0,0,2,0,1,13,13,1,104,MIA,101,,ORL
"Richardson,Josh",20181017,37:35,8,21,0.381,2,10,0.2,3,3,1.0,1,4,0,3,1,1,3,3,21,-5,0,101,ORL,104,,MIA
"Whiteside,Hassan",20181017,33:35,6,15,0.4,0,1,0.0,0,1,0.0,4,14,0,0,1,2,1,2,12,4,0,101,ORL,104,,MIA
"Dragić,Goran",20181017,32:54,9,14,0.643,3,7,0.429,5,7,0.7140000000000001,0,4,0,4,0,1,3,5,26,20,0,101,ORL,104,,MIA
"McGruder,Rodney",20181017,31:30,2,9,0.222,2,5,0.4,2,3,0.667,0,3,0,3,0,1,1,3,8,4,0,101,ORL,104,,MIA
"Jones,Derrick",20181017,17:13,2,5,0.4,1,2,0.5,0,0,0.0,1,1,0,2,0,0,2,6,5,4,0,101,ORL,104,,MIA
"Wade,Dwyane",20181017,26:02,3,13,0.231,0,1,0.0,3,4,0.75,5,6,0,2,0,0,4,2,9,-7,0,101,ORL,104,,MIA
"Johnson,Tyler",20181017,23:45,3,7,0.429,1,3,0.33299999999999996,0,0,0.0,0,0,0,0,1,0,0,1,7,-13,0,101,ORL,104,,MIA
"Adebayo,Bam",20181017,21:59,4,9,0.444,0,1,0.0,1,2,0.5,2,6,0,2,1,0,1,3,9,-6,0,101,ORL,104,,MIA
"Olynyk,Kelly",20181017,15:25,1,4,0.25,0,3,0.0,2,2,1.0,1,0,0,0,0,0,1,3,4,-16,0,101,ORL,104,,MIA
"Ariza,Trevor",20181017,37:01,7,12,0.583,5,9,0.556,2,2,1.0,0,8,0,7,1,0,0,2,21,25,1,121,DAL,100,,PHO
"Ayton,Deandre",20181017,36:29,8,11,0.727,0,0,0.0,2,2,1.0,1,9,0,6,1,1,0,2,18,17,1,121,DAL,100,,PHO
"Canaan,Isaiah",20181017,33:34,3,10,0.3,2,5,0.4,0,0,0.0,0,6,0,7,0,0,1,4,8,7,1,121,DAL,100,,PHO
"Booker,Devin",20181017,33:27,12,19,0.632,6,10,0.6,5,6,0.833,0,4,0,7,0,0,3,4,35,22,1,121,DAL,100,,PHO
"Anderson,Ryan",20181017,24:01,1,4,0.25,0,1,0.0,0,0,0.0,3,4,0,3,0,0,1,0,2,22,1,121,DAL,100,,PHO
"Jackson,Josh",20181017,28:23,7,11,0.636,3,4,0.75,1,2,0.5,0,2,0,3,0,1,3,1,18,10,1,121,DAL,100,,PHO
"Warren,T.J.",20181017,23:45,5,12,0.41700000000000004,3,4,0.75,4,4,1.0,1,0,0,1,2,0,3,3,17,-1,1,121,DAL,100,,PHO
"Chandler,Tyson",20181017,11:31,0,0,0.0,0,0,0.0,0,0,0.0,0,5,0,0,1,0,0,4,0,4,1,121,DAL,100,,PHO
"Matthews,Wesley",20181017,34:21,4,10,0.4,2,7,0.28600000000000003,5,6,0.833,1,1,0,5,1,0,2,0,15,-15,0,100,PHO,121,,DAL
"Dončić,Luka",20181017,31:47,5,16,0.313,0,5,0.0,0,2,0.0,2,6,0,4,0,0,4,3,10,-18,0,100,PHO,121,,DAL
"Jordan,DeAndre",20181017,30:31,5,9,0.556,0,0,0.0,1,1,1.0,4,8,0,1,1,1,0,5,11,-21,0,100,PHO,121,,DAL
"Finney-Smith,Dorian",20181017,30:21,4,7,0.5710000000000001,2,5,0.4,2,2,1.0,0,3,0,1,0,3,0,2,12,-16,0,100,PHO,121,,DAL
"Smith,Dennis",20181017,27:55,6,19,0.316,1,4,0.25,0,0,0.0,1,1,0,5,3,0,1,2,13,-19,0,100,PHO,121,,DAL
"Barea,J.J.",20181017,20:39,3,8,0.375,1,2,0.5,2,3,0.667,0,3,0,10,1,0,1,1,9,2,0,100,PHO,121,,DAL
"Brunson,Jalen",20181017,19:07,1,3,0.33299999999999996,1,3,0.33299999999999996,0,0,0.0,0,1,0,1,0,0,0,1,3,-3,0,100,PHO,121,,DAL
"Powell,Dwight",20181017,17:29,6,8,0.75,0,1,0.0,4,6,0.667,2,3,0,0,1,1,0,1,16,0,0,100,PHO,121,,DAL
"Kleber,Maxi",20181017,16:45,3,3,1.0,2,2,1.0,0,0,0.0,0,2,0,0,0,0,1,1,8,-3,0,100,PHO,121,,DAL
"Gobert,Rudy",20181017,37:16,7,9,0.778,0,0,0.0,5,5,1.0,3,12,0,0,0,3,2,3,19,-9,1,123,SAC,117,,UTA
"Mitchell,Donovan",20181017,36:12,8,21,0.381,3,10,0.3,5,6,0.833,0,3,0,2,2,0,4,5,24,-12,1,123,SAC,117,,UTA
"Ingles,Joe",20181017,35:13,9,12,0.75,4,6,0.667,0,0,0.0,0,1,0,6,4,0,5,3,22,-7,1,123,SAC,117,,UTA
"Favors,Derrick",20181017,23:33,7,8,0.875,0,0,0.0,4,8,0.5,1,8,0,1,0,1,2,1,18,7,1,123,SAC,117,,UTA
"Rubio,Ricky",20181017,21:52,0,4,0.0,0,0,0.0,1,1,1.0,0,2,0,4,1,0,2,3,1,-17,1,123,SAC,117,,UTA
"Crowder,Jae",20181017,33:13,2,5,0.4,2,4,0.5,7,9,0.778,0,5,0,0,0,0,0,2,13,17,1,123,SAC,117,,UTA
"Exum,Dante",20181017,26:07,4,9,0.444,1,3,0.33299999999999996,4,7,0.5710000000000001,1,3,0,4,0,0,1,1,13,22,1,123,SAC,117,,UTA
"Burks,Alec",20181017,17:59,4,7,0.5710000000000001,3,3,1.0,2,2,1.0,0,3,0,4,1,0,1,1,13,25,1,123,SAC,117,,UTA
"Cauley-Stein,Willie",20181017,38:25,10,15,0.667,0,0,0.0,3,6,0.5,2,5,0,4,1,2,0,2,23,16,0,117,UTA,123,,SAC
"Fox,De'Aaron",20181017,37:30,8,16,0.5,0,2,0.0,5,7,0.7140000000000001,0,4,0,7,3,0,3,5,21,19,0,117,UTA,123,,SAC
"Hield,Buddy",20181017,31:50,9,18,0.5,1,4,0.25,0,1,0.0,1,5,0,1,1,1,4,6,19,9,0,117,UTA,123,,SAC
"Ferrell,Yogi",20181017,30:18,3,7,0.429,2,3,0.667,4,4,1.0,0,1,0,1,0,0,1,2,12,10,0,117,UTA,123,,SAC
"Bjelica,Nemanja",20181017,27:09,8,12,0.667,2,2,1.0,0,0,0.0,1,7,0,2,1,0,0,2,18,12,0,117,UTA,123,,SAC
"Jackson,Justin",20181017,30:30,4,10,0.4,0,4,0.0,0,0,0.0,0,2,0,1,2,0,0,2,8,-19,0,117,UTA,123,,SAC
"Shumpert,Iman",20181017,17:34,2,7,0.28600000000000003,1,3,0.33299999999999996,0,0,0.0,0,3,0,0,0,0,0,2,5,-29,0,117,UTA,123,,SAC
"Bagley,Marvin",20181017,12:07,3,6,0.5,0,0,0.0,0,0,0.0,1,4,0,0,0,0,0,2,6,-14,0,117,UTA,123,,SAC
"Aldridge,LaMarcus",20181017,41:39,7,23,0.304,0,1,0.0,7,10,0.7,8,11,0,2,1,3,2,2,21,6,1,112,MIN,108,,SAS
"DeRozan,DeMar",20181017,38:11,10,21,0.47600000000000003,1,3,0.33299999999999996,7,11,0.636,0,4,0,4,0,0,3,3,28,7,1,112,MIN,108,,SAS
"Forbes,Bryn",20181017,30:02,4,10,0.4,1,5,0.2,2,2,1.0,1,2,0,2,2,0,2,5,11,2,1,112,MIN,108,,SAS
"Gay,Rudy",20181017,23:29,8,12,0.667,1,1,1.0,1,2,0.5,3,4,0,0,0,1,1,3,18,2,1,112,MIN,108,,SAS
"Mills,Patty",20181017,29:53,2,7,0.28600000000000003,2,6,0.33299999999999996,0,0,0.0,0,2,0,1,0,0,1,2,6,1,1,112,MIN,108,,SAS
"Gasol,Pau",20181017,22:41,1,4,0.25,1,1,1.0,2,2,1.0,3,4,0,6,0,0,1,2,5,-2,1,112,MIN,108,,SAS
"Belinelli,Marco",20181017,21:47,3,6,0.5,2,4,0.5,2,2,1.0,0,4,0,2,0,0,1,1,10,3,1,112,MIN,108,,SAS
"Bertāns,Dāvis",20181017,17:50,3,4,0.75,3,4,0.75,0,0,0.0,0,1,0,2,0,0,0,0,9,3,1,112,MIN,108,,SAS
"Wiggins,Andrew",20181017,37:27,8,18,0.444,2,6,0.33299999999999996,2,2,1.0,0,6,0,3,1,0,2,3,20,0,0,108,SAS,112,,MIN
"Butler,Jimmy",20181017,31:36,9,23,0.391,1,4,0.25,4,5,0.8,3,4,0,3,4,1,1,2,23,-3,0,108,SAS,112,,MIN
"Teague,Jeff",20181017,31:32,8,12,0.667,2,3,0.667,9,9,1.0,0,1,0,4,2,0,2,2,27,-5,0,108,SAS,112,,MIN
"Gibson,Taj",20181017,26:57,3,4,0.75,0,0,0.0,0,0,0.0,2,9,0,0,0,0,1,5,6,-4,0,108,SAS,112,,MIN
"Towns,Karl-Anthony",20181017,22:23,2,6,0.33299999999999996,1,2,0.5,3,3,1.0,2,7,0,3,0,0,3,6,8,-4,0,108,SAS,112,,MIN
"Rose,Derrick",20181017,30:31,3,12,0.25,0,2,0.0,2,2,1.0,3,1,0,2,0,0,1,2,8,-1,0,108,SAS,112,,MIN
"Dieng,Gorgui",20181017,24:03,4,8,0.5,0,2,0.0,4,6,0.667,3,2,0,2,2,1,0,4,12,-1,0,108,SAS,112,,MIN
"Tolliver,Anthony",20181017,19:03,0,1,0.0,0,0,0.0,0,0,0.0,0,2,0,2,0,0,0,1,0,-3,0,108,SAS,112,,MIN
"Jones,Tyus",20181017,16:28,2,7,0.28600000000000003,0,0,0.0,0,0,0.0,1,0,0,1,0,0,1,2,4,1,0,108,SAS,112,,MIN
"Leonard,Kawhi",20181017,37:15,9,22,0.409,1,3,0.33299999999999996,5,6,0.833,1,11,0,2,0,0,2,3,24,13,1,116,CLE,104,,TOR
"Lowry,Kyle",20181017,35:35,10,12,0.833,5,6,0.833,2,3,0.667,0,1,0,8,1,1,3,1,27,12,1,116,CLE,104,,TOR
"Green,Danny",20181017,32:45,4,9,0.444,3,7,0.429,0,0,0.0,1,4,0,0,2,2,0,3,11,15,1,116,CLE,104,,TOR
"Valančiūnas,Jonas",20181017,20:24,3,8,0.375,0,2,0.0,0,0,0.0,2,10,0,3,0,0,0,2,6,13,1,116,CLE,104,,TOR
"Siakam,Pascal",20181017,19:57,6,8,0.75,1,1,1.0,0,0,0.0,0,2,0,2,0,1,0,2,13,11,1,116,CLE,104,,TOR
"Ibaka,Serge",20181017,27:11,2,10,0.2,1,3,0.33299999999999996,4,6,0.667,4,3,0,1,2,3,2,6,9,-1,1,116,CLE,104,,TOR
"VanVleet,Fred",20181017,25:24,6,14,0.429,1,5,0.2,1,3,0.33299999999999996,0,2,0,5,0,0,1,4,14,-4,1,116,CLE,104,,TOR
"Anunoby,OG",20181017,17:32,2,3,0.667,0,1,0.0,0,0,0.0,0,0,0,0,1,0,1,1,4,-2,1,116,CLE,104,,TOR
"Powell,Norman",20181017,12:25,2,3,0.667,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,4,5,0,1,116,CLE,104,,TOR
"Miles,C.J.",20181017,10:23,1,3,0.33299999999999996,1,3,0.33299999999999996,0,2,0.0,0,1,0,0,0,0,0,3,3,4,1,116,CLE,104,,TOR
"Love,Kevin",20181017,34:05,5,18,0.278,1,4,0.25,10,14,0.7140000000000001,2,5,0,2,0,0,3,5,21,-3,0,104,TOR,116,,CLE
"Osman,Cedi",20181017,33:05,5,10,0.5,2,2,1.0,5,6,0.833,3,7,0,4,2,0,3,1,17,-21,0,104,TOR,116,,CLE
"Hill,George",20181017,31:27,5,11,0.455,2,3,0.667,3,4,0.75,1,1,0,7,0,0,1,3,15,-10,0,104,TOR,116,,CLE
"Thompson,Tristan",20181017,27:05,1,5,0.2,0,0,0.0,1,2,0.5,5,8,0,1,0,0,4,2,3,-20,0,104,TOR,116,,CLE
"Hood,Rodney",20181017,26:19,5,13,0.385,0,2,0.0,2,2,1.0,1,1,0,1,1,0,0,3,12,-12,0,104,TOR,116,,CLE
"Clarkson,Jordan",20181017,23:09,7,15,0.467,1,4,0.25,0,0,0.0,0,3,0,0,0,0,0,3,15,-8,0,104,TOR,116,,CLE
"Sexton,Collin",20181017,17:43,2,7,0.28600000000000003,0,1,0.0,5,5,1.0,1,2,0,0,0,0,4,4,9,0,0,104,TOR,116,,CLE
"Dekker,Sam",20181017,16:16,1,2,0.5,0,1,0.0,2,4,0.5,1,5,0,0,1,0,1,1,4,-10,0,104,TOR,116,,CLE
"Žižić,Ante",20181017,14:24,2,2,1.0,0,0,0.0,1,2,0.5,0,3,0,2,0,0,0,2,5,11,0,104,TOR,116,,CLE
"Korver,Kyle",20181017,14:01,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,1,3,13,0,104,TOR,116,,CLE
"Aldridge,LaMarcus",20190324,37:24,20,31,0.645,1,1,1.0,7,8,0.875,3,10,0,6,0,1,3,5,48,23,1,115,BOS,96,,SAS
"DeRozan,DeMar",20190324,35:51,8,18,0.444,0,0,0.0,0,0,0.0,0,0,0,11,0,2,1,1,16,16,1,115,BOS,96,,SAS
"White,Derrick",20190324,27:47,2,7,0.28600000000000003,0,2,0.0,0,0,0.0,0,4,0,5,0,0,0,2,4,13,1,115,BOS,96,,SAS
"Pöltl,Jakob",20190324,24:58,3,6,0.5,0,0,0.0,0,0,0.0,4,6,0,0,0,1,0,1,6,8,1,115,BOS,96,,SAS
"Forbes,Bryn",20190324,21:15,2,6,0.33299999999999996,0,4,0.0,0,0,0.0,0,2,0,0,0,0,1,2,4,7,1,115,BOS,96,,SAS
"Belinelli,Marco",20190324,24:01,2,7,0.28600000000000003,1,6,0.16699999999999998,0,0,0.0,1,3,0,0,0,0,0,2,5,8,1,115,BOS,96,,SAS
"Mills,Patty",20190324,21:53,5,7,0.7140000000000001,2,3,0.667,0,0,0.0,0,1,0,4,0,0,0,3,12,16,1,115,BOS,96,,SAS
"Gay,Rudy",20190324,21:50,3,6,0.5,1,2,0.5,0,0,0.0,1,8,0,3,0,0,2,2,7,10,1,115,BOS,96,,SAS
"Bertāns,Dāvis",20190324,18:10,3,6,0.5,3,6,0.5,0,0,0.0,0,6,0,2,0,0,1,1,9,8,1,115,BOS,96,,SAS
"Irving,Kyrie",20190324,33:49,5,17,0.294,1,5,0.2,0,0,0.0,0,2,0,12,2,1,1,3,11,-14,0,96,SAS,115,,BOS
"Smart,Marcus",20190324,33:36,6,14,0.429,1,5,0.2,1,2,0.5,2,2,0,1,0,0,1,1,14,-22,0,96,SAS,115,,BOS
"Hayward,Gordon",20190324,33:35,4,11,0.364,0,2,0.0,5,5,1.0,2,8,0,3,0,0,0,0,13,0,0,96,SAS,115,,BOS
"Morris,Marcus",20190324,28:52,6,13,0.462,1,7,0.14300000000000002,0,0,0.0,0,6,0,2,1,0,2,1,13,-17,0,96,SAS,115,,BOS
"Baynes,Aron",20190324,21:21,4,6,0.667,1,1,1.0,0,0,0.0,1,7,0,0,1,0,1,2,9,-8,0,96,SAS,115,,BOS
"Brown,Jaylen",20190324,24:32,1,8,0.125,0,5,0.0,5,6,0.833,0,1,0,0,0,0,0,1,7,-26,0,96,SAS,115,,BOS
"Rozier,Terry",20190324,19:58,2,8,0.25,0,3,0.0,0,0,0.0,0,3,0,1,0,0,1,1,4,-9,0,96,SAS,115,,BOS
"Theis,Daniel",20190324,18:31,5,8,0.625,1,3,0.33299999999999996,0,0,0.0,4,3,0,1,0,1,1,3,11,-9,0,96,SAS,115,,BOS
"Thompson,Klay",20190324,37:05,10,17,0.588,4,6,0.667,0,0,0.0,0,2,0,2,0,0,1,2,24,-4,1,121,DET,114,,GSW
"Curry,Stephen",20190324,35:26,9,19,0.474,5,10,0.5,3,3,1.0,2,7,0,3,1,0,4,2,26,14,1,121,DET,114,,GSW
"Durant,Kevin",20190324,35:25,5,6,0.833,1,2,0.5,3,4,0.75,0,5,0,11,1,0,2,4,14,-7,1,121,DET,114,,GSW
"Green,Draymond",20190324,34:53,5,11,0.455,1,3,0.33299999999999996,3,4,0.75,3,2,0,8,0,0,3,5,14,14,1,121,DET,114,,GSW
"Bogut,Andrew",20190324,23:57,4,5,0.8,0,0,0.0,0,0,0.0,0,5,0,3,0,3,0,3,8,0,1,121,DET,114,,GSW
"Livingston,Shaun",20190324,15:37,4,4,1.0,0,0,0.0,0,0,0.0,1,3,0,2,0,0,0,0,8,7,1,121,DET,114,,GSW
"Looney,Kevon",20190324,13:18,4,4,1.0,0,0,0.0,3,4,0.75,1,1,0,0,0,1,0,3,11,10,1,121,DET,114,,GSW
"Jerebko,Jonas",20190324,13:07,0,1,0.0,0,1,0.0,2,2,1.0,0,1,0,1,0,0,0,0,2,-7,1,121,DET,114,,GSW
"Cook,Quinn",20190324,12:40,2,3,0.667,1,2,0.5,2,2,1.0,0,2,0,1,0,0,0,1,7,-4,1,121,DET,114,,GSW
"Bell,Jordan",20190324,10:39,2,3,0.667,0,0,0.0,0,0,0.0,0,1,0,0,0,1,3,2,4,-6,1,121,DET,114,,GSW
"Drummond,Andre",20190324,34:16,4,9,0.444,0,0,0.0,4,4,1.0,5,6,0,2,2,0,3,1,12,-14,0,114,GSW,121,,DET
"Griffin,Blake",20190324,33:03,6,14,0.429,3,7,0.429,9,10,0.9,1,5,0,8,0,0,1,1,24,-14,0,114,GSW,121,,DET
"Jackson,Reggie",20190324,21:22,3,9,0.33299999999999996,1,4,0.25,0,0,0.0,0,0,0,2,0,0,0,0,7,-7,0,114,GSW,121,,DET
"Ellington,Wayne",20190324,19:58,1,5,0.2,1,5,0.2,0,0,0.0,0,0,0,3,2,0,0,2,3,-3,0,114,GSW,121,,DET
"Brown,Bruce",20190324,18:22,2,5,0.4,0,1,0.0,2,2,1.0,0,0,0,0,0,0,0,1,6,-13,0,114,GSW,121,,DET
"Kennard,Luke",20190324,27:59,8,12,0.667,3,4,0.75,1,1,1.0,1,2,0,1,2,0,0,1,20,-3,0,114,GSW,121,,DET
"Smith,Ish",20190324,26:38,5,14,0.35700000000000004,0,1,0.0,4,4,1.0,1,0,0,4,0,0,0,2,14,0,0,114,GSW,121,,DET
"Galloway,Langston",20190324,25:54,5,8,0.625,2,5,0.4,0,0,0.0,0,0,0,1,0,0,0,0,12,3,0,114,GSW,121,,DET
"Maker,Thon",20190324,18:44,4,6,0.667,2,4,0.5,2,2,1.0,2,4,0,0,0,0,1,2,12,9,0,114,GSW,121,,DET
"Pachulia,Zaza",20190324,13:44,1,2,0.5,0,0,0.0,2,2,1.0,0,2,0,4,0,0,1,3,4,7,0,114,GSW,121,,DET
"Young,Thaddeus",20190324,32:17,3,6,0.5,0,1,0.0,2,2,1.0,2,4,0,5,2,0,3,3,8,16,1,124,DEN,88,,IND
"Turner,Myles",20190324,30:36,7,15,0.467,0,1,0.0,3,3,1.0,4,7,0,2,1,2,1,1,17,23,1,124,DEN,88,,IND
"Matthews,Wesley",20190324,29:09,3,7,0.429,2,4,0.5,0,0,0.0,0,0,0,5,0,0,0,1,8,25,1,124,DEN,88,,IND
"Bogdanović,Bojan",20190324,25:46,13,16,0.813,5,6,0.833,4,4,1.0,0,6,0,3,1,0,0,0,35,17,1,124,DEN,88,,IND
"Joseph,Cory",20190324,23:46,1,4,0.25,0,0,0.0,0,0,0.0,0,0,0,3,4,0,0,1,2,16,1,124,DEN,88,,IND
"Sabonis,Domantas",20190324,22:44,7,13,0.5379999999999999,0,0,0.0,1,2,0.5,3,10,0,4,0,0,3,4,15,26,1,124,DEN,88,,IND
"Evans,Tyreke",20190324,20:24,5,9,0.556,0,1,0.0,1,2,0.5,0,5,0,3,0,1,3,0,11,21,1,124,DEN,88,,IND
"Holiday,Aaron",20190324,18:51,4,8,0.5,1,3,0.33299999999999996,2,2,1.0,0,2,0,5,0,0,0,2,11,11,1,124,DEN,88,,IND
"McDermott,Doug",20190324,18:24,4,8,0.5,0,2,0.0,0,0,0.0,1,2,0,0,1,0,0,2,8,20,1,124,DEN,88,,IND
"Jokić,Nikola",20190324,29:32,8,16,0.5,1,3,0.33299999999999996,2,2,1.0,3,8,0,8,1,4,1,2,19,-19,0,88,IND,124,,DEN
"Murray,Jamal",20190324,27:56,2,12,0.16699999999999998,0,3,0.0,0,0,0.0,2,3,0,5,1,0,4,1,4,-20,0,88,IND,124,,DEN
"Millsap,Paul",20190324,27:08,2,8,0.25,1,2,0.5,1,2,0.5,3,2,0,1,1,0,1,3,6,-17,0,88,IND,124,,DEN
"Harris,Gary",20190324,26:10,5,6,0.833,1,1,1.0,0,0,0.0,0,1,0,1,0,1,0,1,11,-12,0,88,IND,124,,DEN
"Barton,Will",20190324,24:06,6,13,0.462,3,5,0.6,0,0,0.0,2,1,0,1,0,0,4,3,15,-16,0,88,IND,124,,DEN
"Morris,Monte",20190324,22:58,6,13,0.462,0,3,0.0,0,0,0.0,1,0,0,1,0,0,0,1,12,-22,0,88,IND,124,,DEN
"Craig,Torrey",20190324,21:05,1,4,0.25,1,3,0.33299999999999996,2,2,1.0,1,3,0,0,0,1,1,2,5,-16,0,88,IND,124,,DEN
"Plumlee,Mason",20190324,16:46,0,2,0.0,0,0,0.0,4,4,1.0,0,3,0,2,0,1,3,1,4,-16,0,88,IND,124,,DEN
"Beasley,Malik",20190324,13:37,1,6,0.16699999999999998,0,3,0.0,2,2,1.0,0,1,0,0,1,0,1,0,4,-13,0,88,IND,124,,DEN
"Hernangómez,Juan",20190324,12:00,0,5,0.0,0,5,0.0,2,2,1.0,1,1,0,0,0,0,0,1,2,-11,0,88,IND,124,,DEN
"Kuzma,Kyle",20190324,40:09,10,22,0.455,5,14,0.35700000000000004,4,5,0.8,1,5,0,2,0,1,3,4,29,6,1,111,SAC,106,,LAL
"Rondo,Rajon",20190324,37:12,1,6,0.16699999999999998,1,4,0.25,0,0,0.0,1,4,0,9,1,0,3,5,3,11,1,111,SAC,106,,LAL
"James,LeBron",20190324,35:16,9,22,0.409,3,6,0.5,8,9,0.889,2,9,0,11,2,1,4,1,29,5,1,111,SAC,106,,LAL
"Caldwell-Pope,Kentavious",20190324,33:09,5,15,0.33299999999999996,4,12,0.33299999999999996,2,2,1.0,1,7,0,4,0,0,2,2,16,4,1,111,SAC,106,,LAL
"McGee,JaVale",20190324,28:51,8,8,1.0,0,0,0.0,1,2,0.5,2,11,0,0,1,5,2,4,17,16,1,111,SAC,106,,LAL
"Stephenson,Lance",20190324,25:01,3,4,0.75,0,0,0.0,2,2,1.0,1,6,0,3,0,0,2,0,8,-8,1,111,SAC,106,,LAL
"Caruso,Alex",20190324,18:05,2,6,0.33299999999999996,0,3,0.0,2,2,1.0,0,2,0,0,0,0,1,3,6,2,1,111,SAC,106,,LAL
